,name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id,google_name,google_rating,google_nbrating,google_address,google_type,google_lat,google_lon,distance,cluster_labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,marker_color
1643,Lodge in Mis,56baeb73498ee886eca1b5a6,48.82105685180364,2.3766411696316827,,,['France'],Bed & Breakfast,75013,13,10,ChIJdxE45TFy5kcRdPzQ5jmLlQ0,Lodge In mis,3.5,1059.0,"2 -16 Rue Théroigne de Méricourt, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.821239,2.376514,0.022305022738068496,1,Bike Rental / Bike Share,Bed & Breakfast,Hotel,Soccer Stadium,Women's Store,Exhibit,Fabric Shop,Falafel Restaurant,Farmers Market,Fast Food Restaurant,blue
1655,Ibis Styles,4c9d391f542b224b730ce89f,48.828942791472855,2.373949170504625,75013,Paris,"['21 rue de Tolbiac', '75013 Paris', 'France']",Hotel,75013,13,15,ChIJSV8T7CRy5kcR1fl53oy0Rnc,Hotel ibis Styles Paris Tolbiac Bibliotheque,3.9,454.0,"21 Rue de Tolbiac, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8289848,2.3740913,0.01143338459899319,1,French Restaurant,Hotel,Bike Rental / Bike Share,Café,Thai Restaurant,Pizza Place,Japanese Restaurant,Cycle Studio,Creperie,Exhibit,blue
1657,Hôtel Urban Bivouac,5b49eca289e490002c393ccd,48.8272434981764,2.3669086396694183,75013,Paris,"['1 rue Sthrau (Rue Tolbiac)', '75013 Paris', 'France']",Hotel,75013,13,4,ChIJO9EMsSdy5kcRoFVjSfLnYd0,Hotel Urban Bivouac,4.7,179.0,"1 Rue Sthrau, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.82726479999999,2.366901,0.002434406399357978,0,Thai Restaurant,Asian Restaurant,Coffee Shop,Hotel,Sandwich Place,Trail,Grocery Store,Electronics Store,Empanada Restaurant,English Restaurant,red
1660,Résidence Richemont,4adcda01f964a520543121e3,48.82784013436346,2.369170393018619,75013,Paris,"['17 rue Jean Colly', '75013 Paris', 'France']",Hotel,75013,13,5,ChIJPxSNXyZy5kcRDCxUsSqKxi4,Hôtel Le Richemont,4.0,232.0,"17 Rue Jean-Colly, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.82790509999999,2.3689945,0.014798115787119516,0,Japanese Restaurant,Hotel,Thai Restaurant,Bar,Bakery,Sandwich Place,Asian Restaurant,French Restaurant,Creperie,Cycle Studio,red
1667,Park Suites Grandes Bibliotheques Hotel,4bd74b29304fce72185433ab,48.8279867544004,2.3794895113395618,75013,Paris,"['15 rue de Tolbiac', '75013 Paris', 'France']",Hotel,75013,13,0,ChIJr6hPszty5kcRdHkdfY6HBUU,Appart'City Confort Paris Grande Bibliothèque - Appart Hôtel,3.4,203.0,"70 Avenue de France, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.82790900000001,2.3796762000000005,0.01620672487948502,0,Theater,Café,Bookstore,Tapas Restaurant,Latin American Restaurant,Women's Store,Fish & Chips Shop,Exhibit,Fabric Shop,Falafel Restaurant,red
1668,OFF Paris Seine - Hôtel flottant,582be40a7a83427a34b3bbe5,48.842823143946674,2.3679397430577542,75013,Paris,"[""20-22 port d'Austerlitz"", '75013 Paris', 'France']",Hotel,75013,13,13,ChIJadzWNxly5kcRTD3f4D71ZJU,OFF Paris Seine,4.1,821.0,"86 Quai d'Austerlitz, 75013 Paris, France","['bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.84273880000001,2.3681151000000003,0.015926490685075675,0,Nightclub,Sandwich Place,Newsstand,Hotel Bar,Hotel,Tapas Restaurant,Train Station,Women's Store,Farmers Market,English Restaurant,red
1669,Hôtel ibis Styles Paris Bercy,4bc5fd46bf29c9b6350bf92a,48.838469966096,2.3810281064197625,75012,Paris,"['77 rue de Bercy', '75012 Paris', 'France']",Hotel,75012,12,40,ChIJL7xAkhZy5kcR2X7eLNO7kCw,Hôtel ibis Styles Paris Bercy,3.8,2121.0,"77 Rue de Bercy, 75012 Paris, France","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8384729,2.3810265,0.00034692639281028994,0,French Restaurant,Hotel,Bike Rental / Bike Share,Japanese Restaurant,Asian Restaurant,Music Venue,Skating Rink,Beer Garden,Lounge,Museum,red
1670,Mercure Paris Bercy Bibliothèque,4bd74143304fce721d4533ab,48.83728372848782,2.3730974085184315,75013,Paris,"['6 boulevard Vincent Auriol', '75013 Paris', 'France']",Hotel,75013,13,9,ChIJic-0-hhy5kcRs0J-yQ9-aNo,Hotel Mercure Paris Bercy Bibliothèque,4.2,398.0,"6 Boulevard Vincent Auriol, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83739550000001,2.3729791000000002,0.01516335691993471,0,Garden Center,Business Service,French Restaurant,African Restaurant,Nightclub,Lounge,Burger Joint,Hotel,Steakhouse,Fast Food Restaurant,red
1671,Novotel Paris Bercy,4b6ec882f964a5206bca2ce3,48.83871473472214,2.380451713594306,75012,Paris,"['85 rue de Bercy', '75012 Paris', 'France']",Hotel,75012,12,21,ChIJA6ux6xZy5kcRJXobZ6vyNXg,Hotel Novotel Paris Centre Bercy,4.3,943.0,"85 Rue de Bercy, 75012 Paris, France","['university', 'place_of_worship', 'bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.83888719999999,2.3805728999999998,0.021141989407181216,1,French Restaurant,Bike Rental / Bike Share,Hotel,Japanese Restaurant,Pizza Place,Skating Rink,Beer Garden,Bakery,Asian Restaurant,Lounge,blue
1672,Hôtel Libertel Austerlitz – Jardin des Plantes,4d6662a9485ab1f7879c6949,48.84230325929124,2.363431016645344,75005,Paris,"[""12 boulevard de l'Hôpital"", '75005 Paris', 'France']",Hotel,75005,5,17,ChIJe-udXPZx5kcRKURHNFv5BSw,Hôtel Libertel Austerlitz Jardin des Plantes,3.8,330.0,"12 Boulevard de l'Hôpital, 75005 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8423474,2.3632229,0.016045574367674686,0,French Restaurant,Plaza,Corsican Restaurant,Hotel,Convenience Store,Asian Restaurant,Korean Restaurant,Science Museum,Indian Restaurant,Cupcake Shop,red
1673,Hotel Jenner,581b343f58bdcf185efda3da,48.834611,2.364237,75013,Paris,"['75013 Paris', 'France']",Bed & Breakfast,75013,13,3,ChIJPRIcvopx5kcRYs9A37QDjJY,Hôtel Jenner,4.2,115.0,"10 Rue Jenner, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.834473700000004,2.3640179,0.02217787981012613,0,Supermarket,Sushi Restaurant,Diner,Cambodian Restaurant,Women's Store,Fast Food Restaurant,English Restaurant,Ethiopian Restaurant,Exhibit,Fabric Shop,red
1675,Hotel Claret,4d6f75160d996dcbbb44b68e,48.84001623043585,2.3816391532863634,75012,Paris,"['44 boulevard de Bercy', '75012 Paris', 'France']",Hotel,75012,12,6,ChIJ5ZsFrhZy5kcRqzuGyYue67I,Hôtel Claret Bercy,3.4,380.0,"44 Boulevard de Bercy, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83984820000001,2.3815254,0.020466941244798365,1,French Restaurant,Hotel,Convenience Store,Lounge,Pizza Place,Fast Food Restaurant,English Restaurant,Ethiopian Restaurant,Exhibit,Fabric Shop,blue
1677,Résidence Orféa Austerlitz,4e9617eb7ee65b16747451a9,48.837214526789246,2.3717899424505418,75013,Paris,"['8 rue Edmond Flamand', '75013 Paris', 'France']",Bed & Breakfast,75013,13,1,ChIJ5RSjyBhy5kcRWb1tFRe3ILY,SERHR Orféa Paris Austerlitz,4.1,264.0,"4 Rue Edmond Flamand, 75013 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8370456,2.3716299999999992,0.022153224840936202,0,French Restaurant,Bistro,Nightclub,Lounge,Burger Joint,Hotel,Fast Food Restaurant,Garden Center,Café,Metro Station,red
1678,Hôtel citizenM Paris Gare de Lyon,5950b6d4ee71205475acadc1,48.84383973736041,2.3714794382463573,75012,Paris,"['12 rue Van Gogh', '75012 Paris', 'France']",Hotel,75012,12,59,ChIJfVZVfRty5kcRs0bj4UTjj6o,citizenM Paris Gare de Lyon Hotel,4.5,1660.0,"8 Rue Van Gogh, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8436286,2.3719311000000003,0.040624763433464155,1,Hotel,French Restaurant,Coffee Shop,Lounge,Tapas Restaurant,Bakery,Sandwich Place,Asian Restaurant,Design Studio,Beer Garden,blue
1679,Courtyard by Marriott Paris Gare de Lyon,5bbc5cf23c858d002cf92ff3,48.845098064700004,2.3713477553098983,75012,Paris,"['209-211 Rue De Bercy', '75012 Paris', 'France']",Hotel,75012,12,15,ChIJ6X3RqBxy5kcRBzzozFVpWno,Courtyard by Marriott Paris Gare de Lyon,4.2,277.0,"209-211 Rue de Bercy, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84507889999999,2.3712402000000004,0.008177018995434522,1,Hotel,French Restaurant,Sandwich Place,Bakery,Coffee Shop,Asian Restaurant,Design Studio,Newsstand,Hotel Bar,Burger Joint,blue
1682,Hôtel Élysée Gare de Lyon,50622443e4b0ef717cc74549,48.846644377645816,2.36988052725792,75012,Paris,"['234 rue de Bercy', '75012 Paris', 'France']",Hotel,75012,12,4,ChIJ08iPPgNy5kcR2wvlYhOwGOs,Elysee Gare de Lyon Hotel,3.8,202.0,"234 Rue de Bercy, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8466214,2.3699136000000003,0.0035244486907194507,1,Hotel,French Restaurant,Cocktail Bar,Café,Pastry Shop,Pedestrian Plaza,Bar,Dive Bar,Design Studio,Bakery,blue
1683,Best Western Aurore,4bc8d1fe762beee1f18e3d38,48.845707852577505,2.3708640830227523,75012,Paris,"['13 rue Traversiere', '75012 Paris', 'France']",Hotel,75012,12,4,ChIJAX58SwNy5kcR036wcVg2Jz4,Best Western Hôtel Aurore,3.7,195.0,"13 Rue Traversière, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84578320000001,2.3706176,0.019937472236221207,1,French Restaurant,Hotel,Design Studio,Burger Joint,Pastry Shop,Pedestrian Plaza,Bar,Dive Bar,Asian Restaurant,Japanese Restaurant,blue
1684,Timhôtel,4ecfede96da162f1bdeb5c5a,48.846730846055756,2.370150373095821,75012,Paris,"[""3 Rue d'Austerlitz (Rue de Lyon)"", '75012 Paris', 'France']",Hotel,75012,12,5,ChIJ08iPPgNy5kcR7FdgCabB-lA,Timhotel Paris Gare de Lyon,3.3,305.0,"3 Rue d'Austerlitz, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8467409,2.3701006000000002,0.003820414226037291,1,Hotel,French Restaurant,Cocktail Bar,Café,Pastry Shop,Pedestrian Plaza,Bar,Dive Bar,Design Studio,Bakery,blue
1686,Hôtel Terminus Paris,51af3b75498e46652f860fde,48.84557571318621,2.3718563584728263,75012,Paris,"['20 boulevard Diderot', '75012 Paris', 'France']",Hotel,75012,12,10,ChIJ455HVQNy5kcRoOeFzE4Zp1E,Hôtel Terminus Lyon,3.9,657.0,"19 Boulevard Diderot, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8457933,2.3717283,0.025958530779273833,1,Hotel,French Restaurant,Sandwich Place,Bakery,Coffee Shop,Creperie,Design Studio,Pedestrian Plaza,Burger Joint,Newsstand,blue
1689,Hôtel Corail,4e84bd5a2fb6611bdfd70108,48.84740097345028,2.371479794383049,75012,Paris,"['23 rue de Lyon', '75012 Paris', 'France']",Hotel,75012,12,2,ChIJ1znufANy5kcR8d-TQA0qqdQ,Hôtel Corail Paris,3.4,123.0,"23 Rue de Lyon, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.847417,2.3715040000000003,0.0025164786256233387,1,French Restaurant,Hotel,Japanese Restaurant,Bar,Restaurant,Café,Bakery,Dive Bar,Supermarket,Pedestrian Plaza,blue
1692,azur hotel,51ae5556498e0b8049c9d299,48.84634345056305,2.372211818651687,75012,Paris,"['5 Rue De Lyon', '75012 Paris', 'France']",Hotel,75012,12,2,ChIJa8vLqARy5kcR99e4wtIh63I,Hôtel Azur Paris Gare de Lyon,3.1,127.0,"5 Rue de Lyon, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84620770000001,2.3718846,0.028367342483758926,1,Hotel,French Restaurant,Sandwich Place,Japanese Restaurant,Bakery,Creperie,Coffee Shop,Restaurant,Deli / Bodega,Design Studio,blue
1693,Bel Oranger Hôtel,4decf81aae60a6bd389561c1,48.847006282950744,2.37054832216707,,Paris,"['Paris', 'France']",Hotel,75012,12,1,ChIJrehTagNy5kcReyuWj_UUiLM,Hôtel Bel Oranger,3.8,122.0,"9 Rue d'Austerlitz, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8470513,2.3706076,0.006632565357529947,1,French Restaurant,Hotel,Design Studio,Supermarket,Café,Pastry Shop,Pedestrian Plaza,Bar,Dive Bar,Japanese Restaurant,blue
1698,Hotel De L'Aveyron,4f95c2b7e4b0489d4d7cb286,48.84686615988157,2.370344088436639,,,['France'],Hotel,75012,12,4,ChIJPUlVFQNy5kcR4JLUmZS-eUw,Hôtel de l'Aveyron,2.9,243.0,"5 Rue d'Austerlitz, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8468795,2.370325,0.002040500080722947,1,Hotel,French Restaurant,Design Studio,Supermarket,Café,Pastry Shop,Pedestrian Plaza,Bar,Dive Bar,Bakery,blue
1700,Hôtel de France,4e84be602fb6611bdfd7085b,48.8473907277544,2.371953874826432,75012,Paris,"['12 rue de Lyon', '75012 Paris', 'France']",Hotel,75012,12,0,ChIJz6DBYgNy5kcRhOu1LhDIECM,Hôtel De France Gare de Lyon Bastille,3.2,301.0,"12 Rue de Lyon, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.847566799999996,2.3718453999999998,0.02113714070405633,1,French Restaurant,Hotel,Japanese Restaurant,Bar,Restaurant,Café,Dive Bar,Supermarket,Deli / Bodega,Pedestrian Plaza,blue
1702,Modern's Hotel,4d6b73fc790d370499bee790,48.847022,2.370566,,,['France'],Hotel,75012,12,0,ChIJlcDeawNy5kcRpznqhXbAL_c,Moderns Hotel,2.1,140.0,"11 Rue d'Austerlitz, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.847103499999996,2.3706872000000003,0.012699410391856398,1,French Restaurant,Hotel,Design Studio,Supermarket,Café,Pastry Shop,Pedestrian Plaza,Bar,Dive Bar,Japanese Restaurant,blue
1703,Hotel Alexandrie,4e344041c65bdb4c7a067479,48.847320124000255,2.371073999927599,75012,Paris,"[""19 Rue d'Austerlitz"", '75012 Paris', 'France']",Hotel,75012,12,4,ChIJq_R3ZQNy5kcRe6FBPRlslak,Hôtel Paris Alexandrie | Gare de Lyon,3.9,231.0,"19 Rue d'Austerlitz, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.847349,2.371035,0.004301769297966334,1,French Restaurant,Hotel,Japanese Restaurant,Bar,Dive Bar,Supermarket,Café,Pastry Shop,Camera Store,Pedestrian Plaza,blue
1708,Hôtel Viator,4e29a99318384dd0a0eda3bf,48.846856431804284,2.37247958779335,75012,Paris,"['1 rue Parrot', '75012 Paris', 'France']",Hotel,75012,12,2,ChIJr6VWvQRy5kcRDCJfVri0hu4,Hôtel Viator - Gare de Lyon,4.0,217.0,"1 Rue Parrot, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.846824,2.372535,0.005435857128961966,1,French Restaurant,Hotel,Restaurant,Bakery,Japanese Restaurant,Bar,Turkish Restaurant,Café,Farmers Market,Pedestrian Plaza,blue
1709,Hôtel Saint Louis Marais,4adcd9fff964a5208e3021e3,48.85242250767657,2.363636345699958,75004,Paris,"['1 rue Charles V', '75004 Paris', 'France']",Hotel,75004,4,6,ChIJR0E14v5x5kcRy4asqPT4QdI,Hôtel Saint-Louis Marais,4.1,56.0,"1 Rue Charles V, 75004 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.852422,2.36368,0.0032041874489562904,0,French Restaurant,Cocktail Bar,Italian Restaurant,Hotel,Gym,Bakery,Tapas Restaurant,Sushi Restaurant,Historic Site,Government Building,red
1710,Hôtel Marceau Bastille,4adcda02f964a520803121e3,48.84899680817392,2.369871927037675,75012,Paris,"['13 Rue Jules César', '75012 Paris', 'France']",Hotel,75012,12,18,ChIJ9flisANy5kcRmqA_SDN39P0,Hôtel Marceau Bastille,4.4,291.0,"13 Rue Jules César, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.848997,2.3697602000000004,0.008199980862495668,0,French Restaurant,Hotel,Bagel Shop,Salad Place,Park,Camera Store,Café,Music Venue,Southwestern French Restaurant,Supermarket,red
1711,Le Pavillon Bastille,4adcd9fff964a5207d3021e3,48.85085566773114,2.3700794951745485,75012,Paris,"['65 rue de Lyon', '75012 Paris', 'France']",Hotel,75012,12,9,ChIJ90bdfAFy5kcRk9d7aBo33JM,Hôtel Pavillon Bastille,4.0,131.0,"65 Rue de Lyon, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8507942,2.3699190999999993,0.013612201209872608,0,Bar,Opera House,Thai Restaurant,Southwestern French Restaurant,Park,Music Venue,Hotel,Bagel Shop,Pizza Place,Szechuan Restaurant,red
1712,Adagio aparthotel,51f28e05498e7b60334528a5,48.8493713457137,2.37230759114027,,Paris,"['11, rue Moreau', 'Paris', 'France']",Hotel,75012,12,1,ChIJ0UmBCwRy5kcRR3We3ZwCmLQ,Aparthotel Adagio Access Paris Bastille,3.8,88.0,"11 Rue Moreau, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.849795,2.3724261,0.047909352864099614,1,Bakery,French Restaurant,Bridge,Bagel Shop,Cocktail Bar,Hotel,Fish & Chips Shop,Ethiopian Restaurant,Exhibit,Fabric Shop,blue
1713,Hôtel Paris Bastille,4c31e1e4213c2d7ffe84345d,48.85094373311793,2.370129830077442,75012,Paris,"['67 rue de Lyon', '75012 Paris', 'France']",Hotel,75012,12,5,ChIJWY2pfAFy5kcR-vAzKD16-LU,Hotel Paris Bastille - Proche Gare de Lyon,4.1,146.0,"67 Rue de Lyon, 75012 Paris, France","['university', 'place_of_worship', 'lodging', 'point_of_interest', 'establishment']",48.8509804,2.3699409,0.014452696904510325,0,Bar,Opera House,Thai Restaurant,Southwestern French Restaurant,Park,Music Venue,Hotel,Bagel Shop,Pizza Place,Szechuan Restaurant,red
1716,Hotel Castex,4adcda01f964a5203a3121e3,48.85267347424014,2.366092990643553,75004,Paris,"['5 Rue Castex (Rue Sa. Antoine)', '75004 Paris', 'France']",Hotel,75004,4,6,ChIJga0we_9x5kcRZKvy0gmHj3U,Hôtel Castex,3.9,153.0,"5 Rue Castex, 75004 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8526664,2.3660566000000003,0.0027840762232580808,0,French Restaurant,Italian Restaurant,Cocktail Bar,Gourmet Shop,Hotel,Café,Bakery,Tapas Restaurant,Vegetarian / Vegan Restaurant,Government Building,red
1723,Ibis Gare de Lyon - Diderot,4cb0c2961463a14363e59fa9,48.84634143801829,2.3765702187788804,75012,Paris,"['31 bis Boulevard Diderot', '75012 Paris', 'France']",Hotel,75012,12,9,ChIJy83IRQVy5kcRV83aCmSEBBQ,Hotel ibis Paris Gare de Lyon Diderot 12ème,3.8,498.0,"31 Bis Boulevard Diderot, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84640039999999,2.376620599999999,0.007527792525618961,0,French Restaurant,Hotel,Coffee Shop,Japanese Restaurant,Pizza Place,Bar,Café,Toy / Game Store,Supermarket,Bistro,red
1724,Hôtel Palym,4d3711c44754f04d3ffc9f7e,48.846178866324024,2.373332443047941,75012,Paris,"['4 Rue Émile Gilbert', '75012 Paris', 'France']",Hotel,75012,12,9,ChIJc3thyARy5kcRtA3eBDsHXdE,Hôtel Palym,4.2,299.0,"4 Rue Emile Gilbert, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84628099999999,2.373333399999999,0.011358172127828603,1,Hotel,French Restaurant,Sandwich Place,Coffee Shop,Japanese Restaurant,Burger Joint,Bar,Bakery,Bistro,Pizza Place,blue
1725,Mercure Paris Gare de Lyon,4b5f2380f964a52071a829e3,48.84445,2.372889,75012,Paris,"[""2 place Louis-Armand (Sous la Tour de l'Horloge)"", '75012 Paris', 'France']",Hotel,75012,12,15,ChIJpeRfRBty5kcRTx3iMe3DsPE,Hotel Mercure Paris Gare de Lyon TGV,3.9,955.0,"2 Place Louis-Armand, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8444397,2.372928899999999,0.0031446645160558653,0,French Restaurant,Sandwich Place,Hotel,Train Station,Coffee Shop,Hotel Bar,Mac & Cheese Joint,Cosmetics Shop,Newsstand,Burger Joint,red
1729,Hôtel Trianon Gare de Lyon,4cf04d096c29236aedb35ea2,48.8463510889911,2.3795337975025177,75012,Paris,"['52 boulevard Diderot', '75012 Paris', 'France']",Hotel,75012,12,2,ChIJHahExg9y5kcRAzrVjjRxQHQ,Hôtel Trianon Gare de Lyon - Paris 12,3.9,220.0,"52 Boulevard Diderot, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8463696,2.3795347999999996,0.0020598639126012553,0,French Restaurant,Italian Restaurant,Toy / Game Store,Gym / Fitness Center,Japanese Restaurant,Indie Movie Theater,Fast Food Restaurant,Empanada Restaurant,English Restaurant,Ethiopian Restaurant,red
1731,Hôtel Lyon Bastille,4adcda01f964a520fb3021e3,48.84690938452997,2.3728175461292267,75012,Paris,"['3 rue Parrot', '75012 Paris', 'France']",Hotel,75012,12,1,ChIJt_7vlQRy5kcRTVMGMT9YM6M,Hôtel Lyon Bastille,3.7,226.0,"3 Rue Parrot, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8468661,2.3727836,0.005420119000763351,1,French Restaurant,Hotel,Pizza Place,Bar,Japanese Restaurant,Bridge,Restaurant,Bakery,Café,Deli / Bodega,blue
1732,Lux Hotel,50ddb8abe4b011b96702045b,48.84571725440553,2.381807773518735,75012,Paris,"['8, Avenue de Corbera (12 Bercy)', '75012 Paris', 'France']",Bed & Breakfast,75012,12,0,ChIJNZB6Hg5y5kcRzgBzDaz4bI0,Lux Hotel,2.2,106.0,"8 Avenue de Corbera, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.845586499999996,2.381817400000001,0.014557928406699065,0,French Restaurant,Japanese Restaurant,Italian Restaurant,Hotel,Lebanese Restaurant,Plaza,Sandwich Place,Caribbean Restaurant,Soup Place,Spa,red
1733,Hotel Mediterraneen,4d9390f68deb8cface3f2cc0,48.848122,2.37665,,Paris,"['Paris', 'France']",Hotel,75012,12,0,ChIJRyjRdwVy5kcRmlyu7NcIqrU,Paris Hôtel Le Mediterraneen,3.4,106.0,"93 Rue de Charenton, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8480266,2.3768054999999992,0.015582206302217036,0,French Restaurant,Bar,Italian Restaurant,Wine Bar,Farmers Market,Coffee Shop,Pizza Place,Toy / Game Store,Bistro,Trail,red
1734,Blue Planet Hostel,4df1129bfa76042fed715dfa,48.84564196393001,2.3754318063430038,75012,Paris,"['5 rue Hector Malot', '75012 Paris', 'France']",Hostel,75012,12,3,ChIJcy8AMwVy5kcRBGh6d1oYqZI,Hostel Blue Planet,2.2,157.0,"5 Rue Hector Malot, 75012 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8456761,2.3753777,0.005493803594023652,0,Coffee Shop,Sandwich Place,French Restaurant,Convenience Store,Hotel,Café,Supermarket,Cosmetics Shop,Newsstand,Fast Food Restaurant,red
